t,dfs,v,steer,angle,width,trackPos,ontrack
136.426,2885.57,22.0702,0.00733375,-0.00872738,11.8524,0.00223891,1
136.446,2886.01,22.0405,0.00166967,-0.00937873,11.8536,0.00289774,1
136.466,2886.45,22.0102,-2.00988e-05,-0.00982792,11.855,0.00357294,1
136.486,2886.89,21.9801,-0.0201414,-0.0100873,11.8565,0.0042673,1
136.506,2887.33,22.1237,-0.0169455,-0.00981218,11.8592,0.00493399,1
136.526,2887.78,22.2432,-0.0275005,-0.00908357,11.8645,0.00555285,1
136.546,2888.22,22.2116,-0.0339506,-0.00796634,11.8747,0.00610638,1
136.566,2888.67,22.1807,-0.0316343,-0.00646383,11.8811,0.00654658,1
136.586,2889.11,22.1501,-0.0366138,-0.00475961,11.8874,0.00688442,1
136.606,2889.55,22.1195,-0.0355533,-0.00288183,11.8995,0.00708914,1
136.626,2889.99,22.089,-0.0406178,-0.000875775,11.9208,0.00715351,1
136.646,2890.44,22.0585,-0.0325119,0.0012657,11.9563,0.00707062,1
136.666,2890.88,22.0283,-0.0128632,0.00336426,12.0001,0.00684603,1
136.686,2891.32,21.9984,-0.020301,0.00492113,12.0001,0.00652226,1
136.706,2891.76,22.1375,-0.0214142,0.00612419,11.9989,0.00613507,1
136.726,2892.2,22.2542,-0.0123552,0.00734633,11.9909,0.00566697,1
136.746,2892.65,22.2229,-0.00492032,0.00838774,11.979,0.00511781,1
136.766,2893.09,22.1927,0.0050182,0.00910347,11.9665,0.00450357,1
136.786,2893.53,22.1622,0.00472655,0.00941628,11.9558,0.00387025,1
136.806,2893.98,22.1318,0.0121285,0.00944155,11.9468,0.0032378,1
136.826,2894.42,22.1014,0.0143136,0.00921172,11.9397,0.00262173,1
136.846,2894.86,22.0711,0.0224961,0.0087468,11.9297,0.00203331,1
136.866,2895.3,22.0409,0.0227015,0.00799912,11.9187,0.00149949,1
136.886,2895.74,22.0109,0.0109205,0.00695818,11.9113,0.00103148,1
136.906,2896.18,21.9812,0.015784,0.00597685,11.9067,0.000613689,1
136.926,2896.62,22.1273,0.0210049,0.00507277,11.9146,0.000232061,1
136.946,2897.07,22.2464,0.0124737,0.00404995,11.9466,-9.86258e-05,1
136.966,2897.51,22.2152,0.00011544,0.00324124,12.0001,-0.000364542,1
136.986,2897.96,22.1847,-0.00172038,0.00272482,12,-0.000600179,1
137.006,2898.4,22.1544,0.00909546,0.00250595,12,-0.000836134,1
137.026,2898.84,22.1241,0.0125397,0.00220364,12,-0.00104292,1
137.046,2899.28,22.0939,0.00847319,0.00163334,12,-0.00119964,1
137.066,2899.73,22.0637,0.0193287,0.00101298,12,-0.00130733,1
137.086,2900.17,22.0335,0.017687,0.000211891,12,-0.00135223,1
137.106,2900.61,22.0035,-0.00355592,-0.000785653,12,-0.00132267,1
137.126,2901.05,21.9737,-0.0111993,-0.00137121,12,-0.00127109,1
137.146,2901.49,22.1189,-0.000220498,-0.0013569,12,-0.00124264,1
137.166,2901.93,22.238,0.00716981,-0.00122196,12,-0.00121713,1
137.186,2902.38,22.2068,0.00485505,-0.00118715,12,-0.0011665,1
137.206,2902.82,22.1763,-0.00164071,-0.00127298,12,-0.00109228,1
137.226,2903.26,22.1461,-0.00501005,-0.00125057,12,-0.00101161,1
137.246,2903.71,22.1158,-0.00638531,-0.00103599,12,-0.000942945,1
137.266,2904.15,22.0856,-0.0139175,-0.000687901,12,-0.00090162,1
137.286,2904.59,22.0554,-0.0259747,-0.000108544,12,-0.000904401,1
137.306,2905.03,22.0251,-0.00943732,0.000926193,12,-0.000985622,1
137.326,2905.47,21.9951,0.00239592,0.00192231,12,-0.00113646,1
137.346,2905.91,22.1358,-0.00634572,0.0023753,12,-0.00130073,1
137.366,2906.36,22.2524,-0.00734709,0.00264233,12,-0.00147947,1
137.386,2906.8,22.2209,-0.0022884,0.00305432,12.0001,-0.00170223,1
137.406,2907.24,22.1903,0.00727864,0.00341719,12.0001,-0.00194693,1
137.426,2907.69,22.1594,0.0143492,0.00352162,12.0001,-0.00218678,1
137.446,2908.13,22.1289,0.0255636,0.00326174,12.0001,-0.00240302,1
137.466,2908.57,22.0984,0.0207585,0.00251835,12,-0.00255346,1
137.486,2909.01,22.068,0.00655916,0.00146836,12,-0.00263397,1
137.506,2909.46,22.0378,-0.00432754,0.000593837,12,-0.00268118,1
137.526,2909.9,22.0078,-0.0138593,0.000206645,12,-0.00273736,1
137.546,2910.34,21.9777,-0.0304538,0.000353511,12,-0.00281819,1
137.566,2910.78,22.1215,-0.024439,0.00116795,12,-0.00297864,1
137.586,2911.22,22.2399,-0.00727739,0.00237101,12,-0.00322954,1
137.606,2911.67,22.2086,0.00535213,0.00337618,11.9954,-0.0035189,1
137.626,2912.11,22.1779,0.0095656,0.00382822,11.9677,-0.00381152,1
137.646,2912.55,22.1472,0.00635137,0.00380057,11.923,-0.00407235,1
137.666,2912.99,22.1165,0.0242043,0.00360554,11.8761,-0.00432388,1
137.686,2913.44,22.0858,0.0360292,0.00302428,11.8232,-0.00451962,1
137.706,2913.88,22.0549,0.0375825,0.00177115,11.7602,-0.00461555,1
137.726,2914.32,22.0242,0.0293569,-3.03427e-05,11.6906,-0.00459655,1
137.746,2914.76,21.9935,0.0288398,-0.00187236,11.6263,-0.0044651,1
137.766,2915.2,22.1463,0.020868,-0.00361091,11.5734,-0.00423789,1
137.786,2915.65,22.2601,0.0104546,-0.00515205,11.5343,-0.00393295,1
137.806,2916.09,22.2278,-0.00699166,-0.00611622,11.5119,-0.00355673,1
137.826,2916.53,22.1969,-0.00573822,-0.00652248,11.5039,-0.00316135,1
137.846,2916.98,22.1661,0.00903364,-0.00652439,11.5086,-0.00278211,1
137.866,2917.42,22.1352,0.00650413,-0.00669223,11.5376,-0.00237513,1
137.886,2917.86,22.1043,0.00126335,-0.00709087,11.6233,-0.00192102,1
137.906,2918.3,22.0736,-0.0192113,-0.0074218,11.8781,-0.00144482,1
137.926,2918.75,22.0428,-0.0229445,-0.007222,12.0003,-0.000983477,1
137.946,2919.19,22.0121,-0.0248334,-0.00646478,12.0002,-0.000596205,1
137.966,2919.63,21.9813,-0.0104132,-0.00537712,12.0002,-0.000283003,1
137.986,2920.07,22.1217,-0.00209313,-0.0044387,12.0001,-2.69413e-05,1
138.006,2920.51,22.2369,-0.0143227,-0.0039137,12.0001,0.000230074,1
138.026,2920.96,22.2048,-0.0200909,-0.00332624,12.0001,0.000456969,1
138.046,2921.4,22.1733,-0.0112125,-0.0024584,12,0.000608285,1
138.066,2921.84,22.1422,-0.00136237,-0.00157673,12,0.000690063,1
138.086,2922.28,22.1102,0.000289645,-0.00100595,12,0.000749906,1
138.106,2922.73,22.0789,-0.00538499,-0.000712697,12,0.000797749,1
138.126,2923.17,22.048,0.00522423,-0.000429455,12,0.00082922,1
138.146,2923.61,22.0171,0.0103725,-0.000291649,12,0.000841935,1
138.166,2924.05,21.9863,0.0078417,-0.00045139,12,0.000879367,1
138.186,2924.49,22.1272,0.000658486,-0.000799958,12,0.000937064,1
138.206,2924.93,22.2441,-0.0130807,-0.00108368,12,0.00098602,1
138.226,2925.38,22.212,-0.0180092,-0.000848118,12.0002,0.000997941,1
138.246,2925.82,22.1805,-0.015907,-0.00016195,11.9809,0.000973463,1
138.266,2926.27,22.1491,-0.00507869,0.000726875,11.9408,0.000877857,1
138.286,2926.71,22.1176,0.00537036,0.00143784,11.8988,0.000740767,1
138.306,2927.15,22.0859,0.0179637,0.0017125,11.8526,0.000598828,1
138.326,2927.59,22.0542,0.0100127,0.00140875,11.8013,0.000504096,1
138.346,2928.03,22.0227,0.00687586,0.00090092,11.7358,0.000448306,1
138.366,2928.47,21.9913,0.0151164,0.000505622,11.6422,0.000400305,1
138.386,2928.91,22.1328,0.0196059,-3.41574e-05,11.5481,0.000389496,1
138.406,2929.36,22.2485,0.010278,-0.000864331,11.4521,0.00042065,1
138.426,2929.8,22.2144,0.00414627,-0.00153906,11.3651,0.00049909,1
138.446,2930.25,22.1821,-0.00190455,-0.0020364,11.2887,0.000595252,1
138.466,2930.69,22.1503,-0.0168303,-0.00228817,11.2247,0.000698964,1
138.486,2931.13,22.1185,-0.0332729,-0.00207407,11.176,0.000780582,1
138.506,2931.57,22.0865,-0.0376548,-0.00115377,11.1436,0.000758727,1
138.526,2932.02,22.0545,-0.019767,0.0004155,11.1246,0.000616074,1
138.546,2932.46,22.0229,-0.0171445,0.0019924,11.1153,0.00039355,1
138.566,2932.9,21.9915,-0.0140338,0.00326317,11.1259,0.000108163,1
138.586,2933.34,22.1285,-0.00893542,0.00427788,11.1777,-0.00022912,1
138.606,2933.78,22.2442,-0.0181464,0.00506943,11.3473,-0.000619173,1
138.626,2934.23,22.2112,-0.0229949,0.00593394,13.0941,-0.00106637,1
138.646,2934.67,22.1784,-0.0323078,0.00704401,13.0386,-0.00161036,1
138.666,2935.11,22.1456,-0.0480543,0.00849694,12.9653,-0.00227499,1
138.686,2935.56,22.1127,-0.0711547,0.0105254,12.901,-0.00310564,1
138.706,2936,22.0793,-0.0794667,0.0134355,12.8513,-0.00416287,1
138.726,2936.44,22.046,-0.0860591,0.0171329,12.8141,-0.00549221,1
138.746,2936.88,22.0114,-0.0732565,0.0213043,12.7833,-0.00713778,1
138.766,2937.32,21.9787,-0.0828941,0.0254399,12.7513,-0.00908224,1
138.786,2937.76,22.119,-0.081294,0.0295917,12.7186,-0.0113134,1
138.806,2938.2,22.2239,-0.0837204,0.0339619,12.6879,-0.0138307,1
138.826,2938.65,22.1896,-0.0661888,0.0382573,12.6553,-0.0166587,1
138.846,2939.09,22.1568,-0.0732391,0.0423142,12.6184,-0.0197745,1
138.866,2939.53,22.1237,-0.0719229,0.0462338,12.5788,-0.0231583,1
138.886,2939.97,22.0906,-0.0851912,0.0502102,12.5397,-0.0268187,1
138.906,2940.41,22.0571,-0.094289,0.0544664,12.5046,-0.0307952,1
138.926,2940.85,22.0235,-0.0848759,0.0591876,12.4764,-0.0351233,1
138.946,2941.29,21.9901,-0.0867607,0.0641243,12.4512,-0.0398046,1
138.966,2941.73,22.1181,-0.0837534,0.0690514,12.4516,-0.0448329,1
138.986,2942.18,22.2304,-0.0707128,0.0740434,12.4544,-0.0502021,1
139.006,2942.62,22.1962,-0.0628323,0.0740759,12.4535,-0.055816,1
139.026,2943.07,22.1625,-0.0571145,0.0702454,12.4491,-0.0612017,1
139.046,2943.51,22.1291,-0.073489,0.0660183,12.4125,-0.0662759,1
139.066,2943.96,22.0939,-0.0835363,0.061866,12.3704,-0.0710583,1
139.086,2944.4,22.0593,-0.0904396,0.0581023,12.3332,-0.0756092,1
139.106,2944.84,22.025,-0.0802804,0.0547792,12.3014,-0.0799484,1
139.126,2945.29,21.9916,-0.0750997,0.0515634,12.2705,-0.084048,1
139.146,2945.73,22.1243,-0.0697655,0.0481212,12.2365,-0.0878728,1
139.166,2946.18,22.2343,-0.072126,0.0444772,12.1994,-0.0914008,1
139.186,2946.63,22.1995,-0.0749734,0.0406329,12.1595,-0.0946484,1
139.206,2947.07,22.1648,-0.0666256,0.0369112,12.1209,-0.0976289,1
139.226,2947.52,22.1304,-0.0561073,0.0331504,12.0816,-0.100335,1
139.246,2947.97,22.0962,-0.055438,0.0290443,12.038,-0.102721,1
139.266,2948.41,22.0621,-0.0652223,0.0246002,11.991,-0.104778,1
139.286,2948.86,22.0277,-0.0531453,0.0202262,11.945,-0.106515,1
139.306,2949.31,21.9937,-0.0556819,0.0157654,11.8844,-0.107933,1
139.326,2949.75,22.1383,-0.0556806,0.0110547,11.7938,-0.109006,1
139.346,2950.2,22.238,-0.0496856,0.00621336,11.7011,-0.10972,1
139.366,2950.65,22.2016,-0.0487351,0.00119942,11.6054,-0.110095,1
139.386,2951.1,22.1671,-0.0567659,-0.00393945,11.5081,-0.110104,1
139.406,2951.55,22.1324,-0.0758238,-0.00891191,11.4147,-0.109753,1
139.426,2951.99,22.0972,-0.0761015,-0.0132874,11.3329,-0.109098,1
139.446,2952.44,22.062,-0.0781444,-0.0171221,11.2611,-0.10817,1
139.466,2952.89,22.0267,-0.0932917,-0.0206407,11.1952,-0.10698,1
139.486,2953.33,21.9908,-0.103791,-0.0237115,11.137,-0.105568,1
139.506,2953.78,22.1196,-0.109797,-0.0263284,11.0868,-0.103957,1
139.526,2954.23,22.2271,-0.120216,-0.0285824,11.0433,-0.102118,1
139.546,2954.68,22.1892,-0.129048,-0.0305923,11.0039,-0.100142,1
139.566,2955.12,22.1516,-0.14291,-0.0322531,10.9703,-0.0980625,1
139.586,2955.57,22.1126,-0.150791,-0.0334595,10.9443,-0.0959231,1
139.606,2956.02,22.0742,-0.157346,-0.0341476,10.9268,-0.0937646,1
139.626,2956.46,22.0361,-0.142912,-0.0342782,10.9183,-0.0916068,1
139.646,2956.91,21.9992,-0.139388,-0.0342239,10.9122,-0.0894286,1
139.666,2957.35,22.1185,-0.147276,-0.0343869,10.899,-0.0871786,1
139.686,2957.8,22.2253,-0.130739,-0.0344361,10.8873,-0.0848058,1
139.706,2958.25,22.1873,-0.130582,-0.0348108,10.8695,-0.0823936,1
139.726,2958.69,22.1491,-0.132287,-0.0353892,10.8481,-0.0799548,1
139.746,2959.14,22.1109,-0.143492,-0.035982,10.8263,-0.0774924,1
139.766,2959.58,22.0721,-0.149168,-0.0363644,10.8085,-0.0750275,1
139.786,2960.03,22.0333,-0.157096,-0.036445,10.7968,-0.0725695,1
139.806,2960.47,21.9943,-0.158592,-0.0361789,10.7913,-0.070144,1
139.826,2960.92,22.1125,-0.153535,-0.0357607,10.7884,-0.067735,1
139.846,2961.36,22.2175,-0.173453,-0.0353239,10.7856,-0.0652574,1
139.866,2961.81,22.1757,-0.191388,-0.0350559,10.7801,-0.062851,1
139.886,2962.26,22.1343,-0.185471,-0.034323,10.7831,-0.0605672,1
139.906,2962.7,22.094,-0.154095,-0.0330613,10.7959,-0.0583941,1
139.926,2963.14,22.056,-0.145571,-0.0319303,10.8065,-0.0562763,1
139.946,2963.59,22.0181,-0.168783,-0.0312436,10.8093,-0.05417,1
139.966,2964.03,21.978,-0.1747,-0.0303271,10.8163,-0.0521183,1
139.986,2964.47,22.0891,-0.170812,-0.0290101,10.8308,-0.0501569,1
140.006,2964.92,22.1955,-0.151945,-0.0273903,10.8507,-0.0481866,1
140.026,2965.36,22.1567,-0.170806,-0.0264686,10.8588,-0.0462933,1
140.046,2965.81,22.1161,-0.160307,-0.0257795,10.8636,-0.0444921,1
140.066,2966.25,22.0764,-0.167822,-0.0250633,10.8691,-0.0427831,1
140.086,2966.69,22.0359,-0.17748,-0.0242608,10.8765,-0.041151,1
140.106,2967.14,21.9953,-0.177449,-0.0232294,10.8884,-0.0396341,1
140.126,2967.58,22.1107,-0.167715,-0.0220645,10.9031,-0.0382106,1
140.146,2968.02,22.214,-0.164133,-0.020779,10.9199,-0.036775,1
140.166,2968.47,22.1739,-0.164224,-0.0199435,10.9287,-0.0354201,1
140.186,2968.91,22.1339,-0.183981,-0.0192369,10.9355,-0.034146,1
140.206,2969.36,22.0926,-0.177846,-0.0181602,10.9493,-0.0329742,1
140.226,2969.8,22.0519,-0.178345,-0.0166248,10.9721,-0.0319347,1
140.246,2970.24,22.0116,-0.18627,-0.0148886,10.9991,-0.0310141,1
140.266,2970.68,21.971,-0.166592,-0.0129293,11.0308,-0.0302327,1
140.286,2971.13,22.0795,-0.165845,-0.0112498,11.0583,-0.0295353,1
140.306,2971.57,22.1868,-0.169826,-0.0097335,11.0833,-0.0288258,1
140.326,2972.02,22.147,-0.169823,-0.00872976,11.0989,-0.0282186,1
140.346,2972.46,22.1061,-0.1551,-0.00787527,11.1123,-0.0277309,1
140.366,2972.9,22.0666,-0.150502,-0.00727779,11.1208,-0.0273323,1
140.386,2973.34,22.0277,-0.152226,-0.00690681,11.1246,-0.0269858,1
140.406,2973.79,21.9887,-0.159893,-0.0065735,11.1272,-0.0266838,1
140.426,2974.23,22.102,-0.151813,-0.00615913,11.1307,-0.0264161,1
140.446,2974.67,22.2093,-0.138843,-0.00558216,11.1363,-0.0260963,1
140.466,2975.12,22.1706,-0.145643,-0.00564224,11.1295,-0.0258007,1
140.486,2975.56,22.131,-0.161707,-0.00592262,11.1181,-0.0255299,1
140.506,2976.01,22.0907,-0.169756,-0.00586731,11.1122,-0.0253073,1
140.526,2976.45,22.0504,-0.17386,-0.0052808,11.1153,-0.0251598,1
140.546,2976.89,22.0103,-0.187971,-0.0043071,11.1255,-0.0250988,1
140.566,2977.33,21.9697,-0.18083,-0.00286323,11.1433,-0.0251478,1
140.586,2977.77,22.078,-0.17833,-0.00121814,11.1637,-0.0252876,1
140.606,2978.22,22.1854,-0.178775,0.000614818,11.1858,-0.02543,1
140.626,2978.66,22.1454,-0.174549,0.00193184,11.1974,-0.0256888,1
140.646,2979.1,22.1051,-0.178095,0.00307959,11.205,-0.0260665,1
140.666,2979.55,22.0648,-0.175611,0.00428932,11.2116,-0.0265528,1
140.686,2979.99,22.0249,-0.174191,0.00565022,11.2191,-0.0271486,1
140.706,2980.43,21.9852,-0.173967,0.00709599,11.2261,-0.0278428,1
140.726,2980.87,22.0927,-0.175229,0.00851935,11.2306,-0.0286198,1
140.746,2981.32,22.2006,-0.180293,0.0101907,11.2356,-0.0294031,1
140.766,2981.76,22.1608,-0.176916,0.0114667,11.2317,-0.0303192,1
140.786,2982.21,22.1202,-0.180934,0.012686,11.2239,-0.0313733,1
140.806,2982.65,22.0796,-0.169489,0.0140216,11.2122,-0.0325464,1
140.826,2983.09,22.0402,-0.175352,0.0153663,11.1962,-0.0338313,1
140.846,2983.53,22.0004,-0.160923,0.016741,11.1763,-0.0352141,1
140.866,2983.98,21.9616,-0.148569,0.0180003,11.1495,-0.0366853,1
140.886,2984.42,22.0714,-0.138071,0.0187699,11.1081,-0.0381921,1
140.906,2984.86,22.1809,-0.121763,0.019242,11.0559,-0.039629,1
140.926,2985.31,22.1439,-0.125386,0.0185916,10.9815,-0.0410601,1
140.946,2985.75,22.1055,-0.123843,0.0174205,10.896,-0.0424722,1
140.966,2986.2,22.0674,-0.125317,0.0161297,10.8041,-0.0438455,1
140.986,2986.64,22.0293,-0.12911,0.0148789,10.7076,-0.045173,1
141.006,2987.08,21.9913,-0.127108,0.0137636,10.6071,-0.0464528,1
141.026,2987.52,22.11,-0.137268,0.0127045,10.4974,-0.0476602,1
141.046,2987.97,22.217,-0.157792,0.0119483,10.3819,-0.048755,1
141.066,2988.42,22.1769,-0.163629,0.011233,10.2611,-0.0498473,1
141.086,2988.86,22.1368,-0.148886,0.0109975,10.1348,-0.0509688,1
141.106,2989.31,22.0979,-0.142792,0.0108935,9.99013,-0.0520935,1
141.126,2989.75,22.0596,-0.153693,0.0106427,9.84442,-0.0531947,1
141.146,2990.19,22.0207,-0.154018,0.0105254,9.69905,-0.0542831,1
141.166,2990.64,21.982,-0.154353,0.0106437,9.55454,-0.0553792,1
141.186,2991.08,22.0949,-0.142323,0.0108697,9.41257,-0.056462,1
141.206,2991.53,22.2029,-0.134247,0.0111682,9.27315,-0.0574532,1
141.226,2991.97,22.1649,-0.135086,0.010627,9.14071,-0.0584176,1
141.246,2992.42,22.126,-0.138472,0.0098254,9.01299,-0.0593624,1
141.266,2992.86,22.087,-0.140182,0.0090577,8.88862,-0.0602786,1
141.286,2993.31,22.0481,-0.146373,0.00840062,8.76726,-0.0611668,1
141.306,2993.75,22.009,-0.123649,0.00791901,8.64867,-0.0620327,1
141.326,2994.19,21.9716,-0.119978,0.00719422,8.53423,-0.062851,1
141.346,2994.64,22.0894,-0.133436,0.00602883,8.42406,-0.0635452,1
141.366,2995.08,22.1956,-0.130435,0.00501936,8.31553,-0.0640952,1
141.386,2995.53,22.1561,-0.130121,0.00358742,8.21115,-0.0645955,1
141.406,2995.98,22.1172,-0.148236,0.00208824,8.10992,-0.0650374,1
141.426,2996.42,22.0776,-0.146548,0.000973876,8.01069,-0.065431,1
141.446,2996.87,22.0384,-0.119419,0.000330623,7.9133,-0.0657921,1
141.466,2997.31,22.0009,-0.10767,-0.000558678,7.81946,-0.0660655,1
141.486,2997.75,21.9636,-0.105325,-0.00205166,7.7298,-0.0662015,1
141.506,2998.2,22.0822,-0.122744,-0.00396568,7.80338,-0.0661691,1
141.526,2998.64,22.1884,-0.142076,-0.00561411,7.97061,-0.0659504,1
141.546,2999.09,22.1487,-0.154198,-0.00726587,8.15979,-0.0656706,1
141.566,2999.53,22.1081,-0.155408,-0.00832206,8.40669,-0.0653744,1
141.586,2999.98,22.068,-0.175857,-0.00889331,8.71938,-0.0650558,1
141.606,3000.42,22.0263,-0.174867,-0.00889951,9.11111,-0.0647526,1
141.626,3000.87,21.9857,-0.175146,-0.00837642,9.5409,-0.0644989,1
141.646,3001.31,22.0966,-0.164993,-0.00752479,10.0532,-0.0642681,1
141.666,3001.76,22.2015,-0.1732,-0.00636608,10.5796,-0.0639623,1
141.686,3002.2,22.1616,-0.16285,-0.00576145,10.9859,-0.0637042,1
141.706,3002.65,22.1209,-0.161239,-0.00521404,11.3901,-0.0634956,1
141.726,3003.09,22.08,-0.143933,-0.00460083,11.7997,-0.0633322,1
141.746,3003.54,22.0402,-0.148308,-0.00423605,12.102,-0.0631822,1
141.766,3003.98,22.0001,-0.154277,-0.00411112,12.4801,-0.0630322,1
141.786,3004.43,21.9597,-0.166073,-0.00400526,12.899,-0.0628999,1
141.806,3004.87,22.0679,-0.162739,-0.00362331,12.7635,-0.062788,1
141.826,3005.31,22.1738,-0.147379,-0.00274641,12.5984,-0.0626189,1
141.846,3005.76,22.1341,-0.14167,-0.00281412,12.1691,-0.062486,1
141.866,3006.21,22.0936,-0.150661,-0.00350887,11.5182,-0.0623709,1
141.886,3006.65,22.053,-0.182767,-0.00426275,10.8966,-0.0622559,1
141.906,3007.09,22.0107,-0.196845,-0.00428707,10.4731,-0.0621827,1
141.926,3007.54,21.9679,-0.195709,-0.0032757,10.3209,-0.0622056,1
141.946,3007.98,22.0706,-0.176559,-0.00154859,10.3194,-0.0623118,1
141.966,3008.43,22.1765,-0.150829,0.000688728,10.4321,-0.0624046,1
141.986,3008.87,22.1386,-0.13933,0.00172203,10.6221,-0.062554,1
142.006,3009.32,22.0982,-0.135914,0.0018689,10.8427,-0.0627193,1
142.026,3009.76,22.0576,-0.112848,0.00144642,11.0797,-0.062877,1
142.046,3010.21,22.0183,-0.0981611,0.000323947,11.315,-0.0629686,1
142.066,3010.65,21.9796,-0.101871,-0.00166589,11.5321,-0.062926,1
142.086,3011.09,22.1036,-0.108967,-0.00411779,11.7409,-0.0627149,1
142.106,3011.54,22.2042,-0.122818,-0.00651962,11.9613,-0.0623035,1
142.126,3011.99,22.1621,-0.122166,-0.00912696,12.1555,-0.0617981,1
142.146,3012.43,22.1217,-0.12099,-0.0115064,12.1563,-0.061196,1
142.166,3012.88,22.0818,-0.125781,-0.0136698,12.1468,-0.0604699,1
142.186,3013.32,22.0418,-0.119067,-0.0155514,12.1347,-0.0596116,1
142.206,3013.76,22.0019,-0.110175,-0.0172356,12.1214,-0.0586236,1
142.226,3014.21,21.9625,-0.1027,-0.0190318,12.1066,-0.0574869,1
142.246,3014.65,22.08,-0.113852,-0.0211676,12.0911,-0.056167,1
142.266,3015.1,22.1856,-0.107172,-0.0232008,11.878,-0.0545947,1
142.286,3015.54,22.1452,-0.105072,-0.0257099,11.7201,-0.0528762,1
142.306,3015.99,22.1049,-0.0842071,-0.0284498,11.5793,-0.0509923,1
142.326,3016.43,22.0651,-0.0802761,-0.0316523,11.5234,-0.0488847,1
142.346,3016.87,22.0253,-0.0914601,-0.0354274,11.5181,-0.0465221,1
142.366,3017.32,21.9855,-0.0884438,-0.0392259,11.5446,-0.0439269,1
142.386,3017.76,22.114,-0.0966096,-0.0428918,11.5994,-0.041076,1
142.406,3018.2,22.2151,-0.090529,-0.0462721,11.6847,-0.0379003,1
142.426,3018.65,22.1741,-0.0924298,-0.0498055,11.7894,-0.0344874,1
142.446,3019.09,22.1339,-0.0965895,-0.0533107,11.9129,-0.0308323,1
142.466,3019.54,22.0933,-0.0927569,-0.0565656,12.0318,-0.0269559,1
142.486,3019.98,22.053,-0.103991,-0.0597146,12.0274,-0.0228526,1
142.506,3020.42,22.0124,-0.100258,-0.062074,12.0232,-0.0185415,1
142.526,3020.86,21.9723,-0.0833618,-0.0565603,12.0192,-0.0143778,1
142.546,3021.3,22.0933,-0.0767775,-0.0514181,12.0159,-0.010553,1
142.566,3021.74,22.1991,-0.0787357,-0.0465959,12.013,-0.0069689,1
142.586,3022.18,22.1575,-0.0723878,-0.0423377,12.0108,-0.00373507,1
142.606,3022.63,22.1173,-0.0683723,-0.0383838,12.0088,-0.000847101,1
142.626,3023.07,22.0778,-0.0644862,-0.0346273,12.0072,0.0017337,1
142.646,3023.51,22.0386,-0.0757124,-0.0309909,11.9977,0.00403468,1
142.666,3023.95,21.999,-0.0765038,-0.0271686,11.9789,0.00604669,1
142.686,3024.39,22.1205,-0.0722192,-0.0230754,11.9822,0.00776076,1
142.706,3024.83,22.2292,-0.0537641,-0.0188368,12.0021,0.00923864,1
142.726,3025.28,22.1894,-0.037475,-0.0152248,12.0014,0.0104458,1
142.746,3025.72,22.15,-0.0356343,-0.0123666,12.0009,0.0114391,1
142.766,3026.16,22.1107,-0.0376178,-0.010012,12.0006,0.0122526,1
142.786,3026.61,22.0715,-0.0286511,-0.00780517,12.0004,0.0128864,1
142.806,3027.05,22.0324,-0.0225072,-0.0057996,12.0002,0.013354,1
142.826,3027.49,21.9935,-0.014908,-0.00411588,12.0001,0.0136941,1
142.846,3027.93,22.1226,-0.00882349,-0.00282175,12,0.0139365,1
142.866,3028.37,22.2309,0.000795837,-0.00185997,12,0.0141229,1
142.886,3028.82,22.1906,0.00612682,-0.00134117,12,0.014261,1
142.906,3029.26,22.1511,-0.0030404,-0.00120956,12,0.0143785,1
142.926,3029.7,22.1115,0.000459173,-0.00111038,12,0.0144733,1
142.946,3030.14,22.0722,-0.00192533,-0.000963513,12,0.0145361,1
142.966,3030.58,22.0332,0.00224192,-0.000799481,12,0.0145783,1
142.986,3031.02,21.9944,-0.00691773,-0.000686471,12,0.0146069,1
143.006,3031.47,22.1268,-0.00798446,-0.000486676,12,0.0146128,1
143.026,3031.91,22.2353,-0.0171772,-0.000123326,12,0.0145826,1
143.046,3032.35,22.1949,-0.0126265,0.000523742,12,0.0144886,1
143.066,3032.8,22.1554,-0.010205,0.00131625,12,0.0143423,1
143.086,3033.24,22.1162,-0.0126414,0.00205582,12,0.0141482,1
143.106,3033.68,22.077,-0.00257076,0.00279921,12,0.0139108,1
143.126,3034.12,22.0379,0.012001,0.00337952,12.0001,0.0136323,1
143.146,3034.56,21.9989,0.0172081,0.00344818,12.0001,0.0133674,1
143.166,3035,22.1304,0.00581,0.00296849,12.0001,0.0131458,1
143.186,3035.45,22.2396,0.0147421,0.00242871,12,0.0129427,1
143.206,3035.89,22.199,-0.00139974,0.00194281,12,0.0127669,1
143.226,3036.34,22.1593,-0.0120608,0.00166243,12,0.0126097,1
143.246,3036.78,22.1197,-0.0151893,0.00188607,12,0.0124179,1
143.266,3037.22,22.0804,-0.014951,0.002505,12,0.0121668,1
143.286,3037.66,22.0407,-0.0217535,0.00331181,12.0001,0.0118701,1
143.306,3038.1,22.0015,-0.0132819,0.00432843,12.0001,0.0114961,1
143.326,3038.54,21.9627,-0.0111699,0.00533074,12.0002,0.0110583,1
143.346,3038.98,22.0941,-0.00805531,0.00613945,12.0002,0.0105773,1
143.366,3039.43,22.2015,-0.00534085,0.00680512,12.0003,0.0100557,1
143.386,3039.87,22.1611,-0.00301357,0.00732487,12.0003,0.00949764,1
143.406,3040.31,22.1217,-0.00484489,0.0077154,12.0004,0.00891232,1
