t,dist,v,vy,angle,trackPos,rpm,gear,wsv0,wsv1,wsv2,wsv3,steer,accel,brake,kappa,ontrack
13.95,465.089,29.4436,-1.17069,0.0839891,0.0616582,10425.8,3,98.6265,94.9174,100.591,100.591,0.284402,0,0,0.0281769,1
13.97,465.68,29.4894,-1.21517,0.08384,0.049359,9711.31,3,98.8382,95.08,95.6288,92.2899,0.287799,0,0,0.0282392,1
13.99,466.269,29.4239,-1.21477,0.0843543,0.037,9601.96,3,98.7346,95.1131,94.7253,90.8679,0.292984,0,0,0.0283081,1
14.01,466.856,29.345,-1.2076,0.0849874,0.0246258,9566.8,3,98.4838,94.956,94.3808,90.5132,0.287698,0.784227,0,0.0283754,1
14.03,467.44,29.3994,-1.23152,0.0854304,0.0121867,10418.5,3,98.373,94.8351,100.514,100.514,0.286768,0,0,0.0284093,1
14.05,468.025,29.4453,-1.25712,0.0855243,-0.000417709,9701.07,3,98.5818,94.967,95.4524,92.2755,0.314959,0,0,0.0283508,1
14.07,468.608,29.3794,-1.24029,0.0861285,-0.0130431,9587.96,3,98.4494,94.9283,94.5414,90.7829,0.325662,0,0,0.0283019,1
14.09,469.189,29.2983,-1.22046,0.0867023,-0.0256399,9552.02,3,98.196,94.7292,94.2063,90.4029,0.32403,0.756978,0,0.0282367,1
14.11,469.768,29.3467,-1.23459,0.0869448,-0.0382551,10369.7,3,98.0768,94.5697,100.053,100.053,0.316811,0,0,0.0282178,1
14.13,470.347,29.3858,-1.25481,0.086899,-0.050986,9677.72,3,98.2785,94.6725,95.2239,92.0415,0.310331,0,0,0.0280545,1
14.15,470.924,29.3186,-1.24082,0.0873179,-0.0637163,9567.76,3,98.2359,94.7046,94.3492,90.5844,0.306455,0,0,0.0279129,1
14.17,471.499,29.2383,-1.22475,0.0877304,-0.0764122,9531.88,3,98.0371,94.5688,94.0154,90.2045,0.316311,0.762767,0,0.027865,1
14.19,472.072,29.2878,-1.23887,0.0877514,-0.0891075,10360.6,3,97.9024,94.4102,99.9614,99.9614,0.332318,0,0,0.0278584,1
14.21,472.645,29.3283,-1.25706,0.0874436,-0.101906,9662.23,3,98.0432,94.4539,95.0441,91.9278,0.33691,0,0,0.0278756,1
14.23,473.217,29.2603,-1.24175,0.0875258,-0.114653,9549.21,3,97.9692,94.4317,94.1692,90.4074,0.343896,0,0,0.0277748,1
14.25,473.786,29.1778,-1.22699,0.0874951,-0.127331,9512.19,3,97.7516,94.2453,93.8432,89.997,0.350538,0.737096,0,0.0277276,1
14.27,474.353,29.2208,-1.24617,0.0870984,-0.139993,10315.3,3,97.6124,94.0587,99.5321,99.5321,0.360894,0,0,0.0278012,1
14.29,474.921,29.2553,-1.26992,0.0863907,-0.152719,9638.21,3,97.7324,94.0806,94.8261,91.677,0.362386,0,0,0.0279418,1
14.31,475.487,29.1853,-1.26105,0.08603,-0.16537,9524.9,3,97.6635,94.0542,93.9661,90.1419,0.355449,0,0,0.0281105,1
14.33,476.05,29.1014,-1.25102,0.0855064,-0.177938,9486.97,3,97.4761,93.9039,93.6329,89.7207,0.365919,0,0,0.0281552,1
14.35,476.61,29.0161,-1.24717,0.0845444,-0.190399,9457.14,3,97.2341,93.6258,93.389,89.3857,0.355527,0.733355,0,0.0282828,1
14.37,477.169,29.0536,-1.28434,0.083019,-0.202771,10279.2,3,97.1354,93.4259,99.1743,99.1743,0.362583,0.128063,0,0.0284831,1
14.39,477.729,29.1039,-1.33701,0.0809708,-0.215169,9731.87,3,97.2921,93.4392,95.4832,92.8128,0.372094,0,0,0.0287788,1
14.41,478.287,29.0564,-1.36072,0.079566,-0.227506,9498.93,3,97.2527,93.4402,93.7723,89.8712,0.36264,0,0,0.0290994,1
14.43,478.843,28.9772,-1.36908,0.0790179,-0.239777,9446.3,3,97.0317,93.3759,93.2398,89.3323,0.368353,0.723735,0,0.0293776,1
14.45,479.403,29.0186,-1.38653,0.0756807,-0.252007,10251.7,3,96.7922,93.2906,98.9145,98.9145,0.367721,0,0,0.0295399,1
14.47,479.98,29.0572,-1.38825,0.0618091,-0.263345,9581.03,3,96.7904,93.3882,94.044,91.363,0.382226,0,0,0.0296788,1
14.49,480.558,28.9936,-1.33879,0.0490119,-0.273298,9462.77,3,96.6367,93.4174,93.0925,89.8158,0.376352,0,0,0.0297315,1
14.51,481.136,28.9164,-1.30518,0.0362766,-0.281862,9418.66,3,96.4339,93.3336,92.7037,89.3331,0.372105,0,0,0.0297694,1
14.53,481.712,28.8358,-1.29768,0.0225844,-0.289102,9388.76,3,96.2882,93.1177,92.5112,88.9408,0.358774,0.73092,0,0.0298302,1
14.55,482.288,28.8644,-1.32457,0.00786853,-0.294999,10248.3,3,96.2648,92.9167,98.8478,98.8478,0.348741,0,0,0.0298555,1
14.57,482.866,28.8992,-1.37607,-0.00812078,-0.299589,9570.18,3,96.5311,92.9106,94.0247,91.2206,0.356696,0,0,0.0299142,1
14.59,483.444,28.8381,-1.40839,-0.0242009,-0.302754,9416.58,3,96.561,92.8346,92.9792,89.0569,0.354716,0,0,0.0299785,1
14.61,484.021,28.7569,-1.44285,-0.0403926,-0.304483,9368.33,3,96.4166,92.6477,92.6168,88.449,0.359983,0,0,0.0300004,1
14.63,484.595,28.6733,-1.48421,-0.0568264,-0.304794,9336.13,3,96.1905,92.3766,92.3546,88.0828,0.36204,0.72847,0,0.0300226,1
14.65,485.17,28.7033,-1.54989,-0.0734904,-0.303696,10202.8,3,96.0175,92.1477,98.431,98.431,0.35556,0,0,0.0300079,1
14.67,485.745,28.7397,-1.60161,-0.0899746,-0.301205,9513,3,96.0731,92.1793,93.5317,90.6036,0.352184,0,0,0.0299675,1
14.69,486.32,28.6786,-1.60154,-0.105295,-0.297269,9364.62,3,95.9565,92.2194,92.4152,88.6132,0.348361,0,0,0.0298404,1
14.71,486.892,28.5944,-1.57098,-0.120657,-0.291836,9317.17,3,95.7336,92.1015,92.0185,88.0595,0.346036,0.740473,0,0.0296403,1
14.73,487.464,28.6181,-1.59412,-0.137223,-0.284852,10196.3,3,95.6885,91.8986,98.3406,98.3406,0.346163,0,0,0.0294813,1
14.75,488.024,28.6464,-1.65756,-0.148455,-0.276492,9509.88,3,95.9272,91.8604,93.6279,90.4705,0.356494,0,0,0.0293808,1
14.77,488.559,28.5803,-1.71041,-0.144321,-0.268225,9338.7,3,95.926,91.7396,92.4469,88.0975,0.357459,0,0,0.0293272,1
14.79,489.094,28.4911,-1.77581,-0.140673,-0.260573,9281.24,3,95.7655,91.4896,92.0298,87.3543,0.353091,0.735182,0,0.0293327,1
14.81,489.629,28.5175,-1.83526,-0.136976,-0.253485,10142.3,3,95.5973,91.2785,97.8582,97.8582,0.358725,0.130956,0,0.0292989,1
14.83,490.166,28.5636,-1.86373,-0.132453,-0.246905,9580.76,3,95.5915,91.3243,94.0875,91.3067,0.371675,0.721243,0,0.0291677,1
14.85,490.705,28.6208,-1.8529,-0.126747,-0.240806,10157.8,3,95.5049,91.4219,98.0398,98.0398,0.386033,0,0,0.0289546,1
14.87,491.246,28.6486,-1.82394,-0.12028,-0.235202,9461.77,3,95.5218,91.5749,93.1224,89.9957,0.392593,0,0,0.0286623,1
14.89,491.788,28.5742,-1.75877,-0.113561,-0.230083,9329.99,3,95.3539,91.6218,92.0635,88.2898,0.377832,0.716626,0,0.0284137,1
14.91,492.331,28.6022,-1.72151,-0.107511,-0.225395,10124.3,3,95.2209,91.6301,97.6798,97.6798,0.384888,0.111334,0,0.0281504,1
14.93,492.876,28.6433,-1.6942,-0.101547,-0.221174,9574.99,3,95.3052,91.7224,93.8129,91.4617,0.394968,0.703774,0,0.027837,1
14.95,493.423,28.7019,-1.64495,-0.0948408,-0.217388,10124.4,3,95.3148,91.8224,97.7239,97.7239,0.408922,0.0933084,0,0.027444,1
14.97,493.971,28.7425,-1.57517,-0.0875597,-0.214086,9553.86,3,95.3919,91.9912,93.6469,91.1884,0.401951,0,0,0.0269773,1
14.99,494.519,28.6803,-1.47139,-0.0798292,-0.211195,9371.47,3,95.3902,92.1133,92.2403,88.9221,0.4054,0.69595,0,0.0265265,1
15.01,495.067,28.7128,-1.4061,-0.0723934,-0.208742,10093.4,3,95.3492,92.0983,97.4044,97.4044,0.403179,0.0976155,0,0.0261281,1
15.03,495.617,28.75,-1.36236,-0.0665741,-0.206775,9557.06,3,95.5419,92.2011,93.6719,91.2138,0.388914,0,0,0.025721,1
15.05,496.168,28.6908,-1.3015,-0.061012,-0.205164,9374.62,3,95.6241,92.2823,92.3433,88.8786,0.385697,0.710728,0,0.0252835,1
15.07,496.719,28.7325,-1.26895,-0.0556273,-0.203913,10100,3,95.618,92.2667,97.491,97.491,0.382441,0.113169,0,0.0248426,1
15.09,497.271,28.78,-1.22909,-0.0502429,-0.203068,9557.6,3,95.8052,92.4192,93.7205,91.1555,0.366278,0,0,0.024435,1
15.11,497.822,28.7217,-1.14759,-0.0443313,-0.202548,9384.1,3,95.8539,92.5599,92.4073,88.9868,0.369513,0,0,0.0240362,1
15.13,498.372,28.6389,-1.0809,-0.0388751,-0.202334,9344.87,3,95.7451,92.4435,92.1046,88.503,0.361751,0.728687,0,0.0236506,1
15.15,498.922,28.685,-1.07078,-0.0343249,-0.202476,10104.8,3,95.7416,92.3119,97.51,97.51,0.377979,0.116516,0,0.0232993,1
15.17,499.475,28.7347,-1.08521,-0.0317447,-0.202992,9561.18,3,95.9599,92.3429,93.8189,91.1411,0.38006,0,0,0.0230008,1
15.19,500.027,28.6803,-1.07906,-0.029011,-0.203769,9371.63,3,95.9905,92.3419,92.4897,88.672,0.366227,0.72533,0,0.0227168,1
15.21,500.579,28.7322,-1.09528,-0.026268,-0.204811,10104.3,3,95.9705,92.3237,97.5237,97.5237,0.382013,0,0,0.0224773,1
15.23,501.132,28.7647,-1.09519,-0.0233033,-0.206174,9452.72,3,96.0754,92.433,93.0274,89.8409,0.384713,0,0,0.0222032,1
15.25,501.685,28.69,-1.05642,-0.0199795,-0.207751,9366.25,3,95.9899,92.4274,92.3963,88.6358,0.380197,0.714852,0,0.0218801,1
15.27,502.236,28.7344,-1.06213,-0.0171058,-0.209563,10109,3,95.9388,92.3471,97.5566,97.5566,0.373584,0,0,0.0215944,1
15.29,502.789,28.7636,-1.08305,-0.015224,-0.211693,9463.18,3,96.1511,92.4469,93.1365,89.9516,0.37757,0,0,0.0213602,1
15.31,503.342,28.6914,-1.08525,-0.013885,-0.213977,9365.39,3,96.1175,92.4104,92.48,88.5401,0.362729,0.727953,0,0.0211658,1
15.33,503.895,28.7353,-1.12301,-0.0128231,-0.216452,10147.3,3,96.0804,92.3438,97.9199,97.9199,0.362992,0.127756,0,0.0209796,1
15.35,504.448,28.7903,-1.15468,-0.011925,-0.219158,9591.99,3,96.2589,92.4595,94.1253,91.4392,0.374891,0,0,0.0207852,1
15.37,505.001,28.7369,-1.1348,-0.0102508,-0.221992,9391.23,3,96.1992,92.5029,92.6694,88.8723,0.370932,0.721801,0,0.0205338,1
15.39,505.553,28.7822,-1.14047,-0.00866032,-0.224935,10139.1,3,96.1267,92.4716,97.8449,97.8449,0.369962,0.122528,0,0.0202934,1
15.41,506.107,28.8297,-1.16399,-0.00749397,-0.228094,9605.17,3,96.3177,92.5891,94.2067,91.6055,0.38293,0.712802,0,0.0201326,1
15.43,506.661,28.8897,-1.19327,-0.00692296,-0.231407,10193.4,3,96.3872,92.6605,98.3797,98.3797,0.373997,0.119503,0,0.019949,1
15.45,507.217,28.9375,-1.22705,-0.00669146,-0.234873,9646.27,3,96.6024,92.8451,94.5866,92.0322,0.373808,0.719644,0,0.0197557,1
15.47,507.774,29.0008,-1.25265,-0.00592613,-0.238466,10228.1,3,96.6866,92.997,98.7302,98.7302,0.357482,0.131889,0,0.0195217,1
15.49,508.331,29.0544,-1.25836,-0.00473148,-0.242223,9679.82,3,96.893,93.2785,94.853,92.4026,0.358495,0.731129,0,0.0192541,1
15.51,508.889,29.1211,-1.24092,-0.00275737,-0.246077,10260.4,3,96.9701,93.5126,99.0293,99.0293,0.36591,0,0,0.0189929,1
15.53,509.448,29.1528,-1.22037,-0.000854794,-0.250088,9590.85,3,97.1546,93.731,94.2085,91.3522,0.373468,0.719899,0,0.0187306,1
15.55,510.007,29.2006,-1.20422,0.00111693,-0.2542,10271.7,3,97.2003,93.832,99.1263,99.1263,0.378148,0.116389,0,0.0184455,1
15.57,510.569,29.2461,-1.20028,0.00200718,-0.258443,9731.15,3,97.3935,93.9806,95.3035,92.9431,0.384104,0.711922,0,0.0181707,1
15.59,511.13,29.3042,-1.20078,0.00304097,-0.262753,10313.9,3,97.4932,94.0867,99.5445,99.5445,0.381993,0.113505,0,0.0178827,1
15.61,511.692,29.3519,-1.19552,0.00393742,-0.267168,9754.82,3,97.7093,94.2707,95.5735,93.1328,0.389949,0.707538,0,0.0176462,1
15.63,512.255,29.4136,-1.17527,0.00543469,-0.271633,10314.4,3,97.7805,94.4175,99.5616,99.5616,0.393154,0.105134,0,0.0173697,1
15.65,512.818,29.4542,-1.15206,0.00673502,-0.276191,9771.46,3,97.9818,94.6123,95.7374,93.2698,0.385706,0.710721,0,0.0170922,1
15.67,513.382,29.5103,-1.14026,0.00810498,-0.280792,10360,3,98.1202,94.7689,99.9932,99.9932,0.38389,0.112082,0,0.0168147,1
15.69,513.947,29.5531,-1.14078,0.00856655,-0.285503,9818.64,3,98.3713,94.9619,96.1811,93.7478,0.37597,0.718023,0,0.0165724,1
15.71,514.513,29.6111,-1.14891,0.00887364,-0.290238,10412.8,3,98.526,95.1212,100.499,100.499,0.359291,0.130532,0,0.0163885,1
15.73,515.08,29.6606,-1.16161,0.00893849,-0.295059,9874.3,3,98.8135,95.3684,96.6861,94.3345,0.356622,0.732533,0,0.0162299,1
15.75,515.647,29.7289,-1.16001,0.00956934,-0.2999,10446.7,3,98.9436,95.5691,100.833,100.833,0.340833,0.144375,0,0.0160458,1
15.77,516.216,29.7819,-1.15073,0.0102312,-0.304819,9915.98,3,99.2175,95.8741,97.0339,94.7686,0.340738,0.744446,0,0.0158714,1
15.79,516.785,29.85,-1.14308,0.0111157,-0.309755,10505.5,3,99.3711,96.0807,101.392,101.392,0.331972,0.151021,0,0.0156826,1
15.81,517.355,29.9064,-1.14688,0.011562,-0.314791,9971.73,3,99.6681,96.3405,97.5377,95.3503,0.320035,0.759974,0,0.0155712,1
15.83,517.926,29.9775,-1.15531,0.0116574,-0.319836,10577.4,3,99.8613,96.5676,102.078,102.078,0.329571,0.152822,0,0.0154754,1
15.85,518.499,30.0383,-1.16934,0.0114943,-0.324964,10025.6,3,100.12,96.7839,98.0381,95.9055,0.334528,0.749104,0,0.0154145,1
15.87,519.073,30.1131,-1.17017,0.0117881,-0.330088,10589.9,3,100.245,96.96,102.214,102.214,0.346618,0.140036,0,0.0153396,1
15.89,519.648,30.1689,-1.16057,0.0121667,-0.335257,10037.8,3,100.443,97.1757,98.1934,95.9688,0.357236,0.732073,0,0.0152837,1
15.91,520.223,30.235,-1.14422,0.0128161,-0.340414,10609.3,3,100.541,97.3243,102.401,102.401,0.354678,0.133992,0,0.0152959,1
15.93,520.799,30.2844,-1.13909,0.013117,-0.34561,10071.5,3,100.792,97.5327,98.533,96.2755,0.36228,0.72829,0,0.0153673,1
15.95,521.376,30.3467,-1.14019,0.0130021,-0.350796,10653.7,3,100.92,97.6635,102.827,102.827,0.371137,0.121647,0,0.0154465,1
15.97,521.955,30.3933,-1.14984,0.0123593,-0.355984,10102.2,3,101.141,97.8178,98.8735,96.541,0.361308,0.729019,0,0.0155898,1
15.99,522.534,30.4561,-1.15921,0.0119111,-0.361123,10683.6,3,101.291,97.9749,103.126,103.126,0.344553,0.141585,0,0.015772,1
16.012,523.172,30.5053,-1.16038,0.0114352,-0.366779,10132.5,3,101.581,98.2649,99.1852,96.767,0.334493,0.74913,0,0.0160767,1
16.034,523.81,30.5822,-1.15818,0.0112821,-0.372364,10763.4,3,101.759,98.504,103.891,103.891,0.3281,0.153925,0,0.0164043,1
16.056,524.45,30.6386,-1.16835,0.0107037,-0.377954,10197.3,3,102.088,98.781,99.7655,97.4521,0.334175,0.749369,0,0.0168655,1
16.078,525.092,30.7161,-1.18403,0.00983685,-0.383493,10823.1,3,102.238,98.95,104.464,104.464,0.314541,0.164095,0,0.0173573,1
16.1,525.735,30.7758,-1.20777,0.0085017,-0.389015,10259.2,3,102.581,99.2464,100.334,98.0884,0.308117,0.768912,0,0.0179899,1
16.122,526.379,30.8614,-1.224,0.00767582,-0.394454,10884.5,3,102.759,99.4884,105.06,105.06,0.324405,0.156696,0,0.0186047,1
16.144,527.025,30.9239,-1.22754,0.00689095,-0.399873,10294,3,102.997,99.7358,100.664,98.431,0.33309,0.750182,0,0.0192292,1
16.166,527.671,31.0031,-1.22191,0.00653094,-0.40518,10906.3,3,103.106,99.91,105.272,105.272,0.319489,0.160383,0,0.0200504,1
16.188,528.318,31.06,-1.2252,0.00583618,-0.410468,10341.7,3,103.424,100.2,101.109,98.8998,0.314989,0.763758,0,0.0216218,1
16.21,528.968,31.1397,-1.23261,0.00487011,-0.415642,10979.8,3,103.6,100.417,105.974,105.974,0.309046,0.168216,0,0.0211742,1
16.232,529.619,31.2022,-1.24686,0.00357979,-0.420762,10403.4,3,103.924,100.696,101.677,99.54,0.304436,0.771673,0,0.0207427,1
16.254,530.271,31.2883,-1.24864,0.00284642,-0.425762,11023.1,3,104.095,100.937,106.397,106.397,0.298306,0.17627,0,0.0203159,1
16.276,530.925,31.3531,-1.24496,0.00207251,-0.430712,10483.8,3,104.41,101.259,101.356,101.096,0.280113,0.789915,0,0.0198788,1
16.298,531.579,31.4317,-1.23115,0.00192564,-0.435541,11069.6,3,104.602,101.558,106.826,106.826,0.288714,0.183464,0,0.0195774,1
16.32,532.236,31.4994,-1.22614,0.00130289,-0.440321,10516.3,3,104.895,101.834,101.693,101.693,0.304402,0.771699,0,0.0192652,1
16.342,532.894,31.5739,-1.20822,0.000939067,-0.444968,11091.4,3,104.989,102.006,107.041,107.041,0.312571,0.165572,0,0.0189131,1
16.364,533.553,31.6344,-1.19598,0.000221904,-0.44953,10525,3,105.244,102.221,102.821,100.731,0.306502,0.770124,0,0.0184564,1
16.386,534.214,31.7203,-1.18024,-0.000103776,-0.453957,11142.4,3,105.413,102.438,107.552,107.552,0.306628,0.170029,0,0.017937,1
16.408,534.876,31.7819,-1.16739,-0.00078613,-0.458302,10573.3,3,105.741,102.718,103.29,101.187,0.287597,0.784302,0,0.0170182,1
16.43,535.539,31.8683,-1.16346,-0.00126821,-0.462515,11214.6,3,105.985,102.988,108.243,108.243,0.287607,0.184295,0,0.0164552,1
16.452,536.205,31.9383,-1.17092,-0.00257618,-0.466675,10657.2,3,106.342,103.284,103.057,103.057,0.27729,0.792033,0,0.0158037,1
16.474,536.871,32.0172,-1.16654,-0.00331337,-0.470671,11251.2,3,106.525,103.552,108.581,108.581,0.270909,0.196818,0,0.0151537,1
16.496,537.54,32.0869,-1.16264,-0.00416118,-0.474601,10702.9,3,106.853,103.875,103.488,103.488,0.256578,0.807566,0,0.0146272,1
16.518,538.209,32.1731,-1.13911,-0.00419647,-0.478369,11301.7,3,107.029,104.186,109.069,109.069,0.252559,0.210581,0,0.0140512,1
16.54,538.881,32.2475,-1.12491,-0.00447685,-0.482098,10764,3,107.386,104.528,104.074,104.074,0.246849,0.814863,0,0.0132884,1
16.562,539.554,32.3372,-1.10321,-0.00439674,-0.485713,11364.2,3,107.577,104.81,109.671,109.671,0.249027,0.21323,0,0.0124855,1
16.584,540.229,32.4147,-1.09338,-0.00495035,-0.489269,10819,3,107.936,105.125,104.607,104.607,0.210394,0.842205,0,0.0110526,1
16.606,540.906,32.5125,-1.07871,-0.00481159,-0.492708,11441.9,3,108.213,105.515,110.42,110.42,0.227068,0.229699,0,0.0101113,1
16.628,541.585,32.6006,-1.06139,-0.00476486,-0.496145,10887.3,3,108.562,105.858,105.266,105.266,0.226005,0.830496,0,0.00924202,1
16.65,542.265,32.7011,-1.02791,-0.0040806,-0.499477,11476,3,108.757,106.158,110.755,110.755,0.236671,0.222497,0,0.00849813,1
16.672,542.948,32.7836,-1.00577,-0.00376159,-0.502816,10931.8,3,109.122,106.473,105.691,105.691,0.25147,0.811397,0,0.00733705,1
16.694,543.632,32.8778,-0.976983,-0.00352508,-0.506063,11508.9,3,109.29,106.688,111.079,111.079,0.234355,0.224234,0,0.00646947,1
16.716,544.319,32.9561,-0.967153,-0.00376159,-0.509275,10986.2,3,109.72,107.044,106.213,106.213,0.206227,0.84533,0,0.00559974,1
16.738,545.007,33.0589,-0.951964,-0.00339348,-0.512407,11597.3,3,109.996,107.413,111.924,111.924,0.18838,0.258715,0,0.00454565,1
16.76,545.698,33.1528,-0.946814,-0.00314457,-0.51558,11078.4,3,110.461,107.866,107.104,107.104,0.164852,0.876361,0,0.00357545,1
16.782,546.389,33.2689,-0.932772,-0.00205547,-0.518752,11700.2,3,110.728,108.286,112.911,112.911,0.127287,0.304535,0,0.00284669,1
16.804,547.085,33.3828,-0.932136,-0.000910107,-0.52206,11191.2,3,111.234,108.87,108.196,108.196,0.131882,0.901089,0,0.00202116,1
16.826,547.782,33.5167,-0.897481,0.00133389,-0.525479,11797.5,3,111.444,109.316,113.851,113.851,0.121822,0.308633,0,0.00129687,1
16.848,548.483,33.6394,-0.863372,0.00381773,-0.529092,11261.8,3,111.928,109.862,108.877,108.877,0.114517,0.914112,0,0.000615585,1
16.87,549.185,33.7808,-0.808511,0.00745028,-0.53287,11864.5,3,112.193,110.348,114.504,114.504,0.0992611,0.32,0,0.000125361,1
16.892,549.891,33.9086,-0.761444,0.0114848,-0.536964,11339.9,3,112.702,110.951,109.621,109.621,0.0882572,0.92,0,-0.000329482,1
16.914,550.615,34.0567,-0.698917,0.0117699,-0.541287,11937.8,3,112.976,111.475,115.215,115.215,0.0860264,0.32,0,-0.000700057,1
16.936,551.366,34.1869,-0.637383,0.0050742,-0.544827,11415,3,113.486,112.062,110.339,110.339,0.0760844,0.92,0,-0.00101032,1
16.958,552.119,34.3364,-0.573575,-0.000727955,-0.547322,12015.8,3,113.798,112.557,115.965,115.965,0.0452239,0.32,0,-0.0012797,1
16.98,552.877,34.4675,-0.533258,-0.00591118,-0.548966,11499.7,3,114.321,113.228,111.153,111.153,0.0144642,0.92,0,-0.00148418,1
17.002,553.637,34.6214,-0.484372,-0.00917751,-0.549849,12098.5,3,114.542,113.845,116.77,116.77,0.00711297,0.32,0,-0.00147629,1
17.024,554.4,34.7561,-0.413678,-0.0112212,-0.550195,11579.9,3,114.985,114.552,111.922,111.922,0.0228336,0.92,0,-0.00129424,1
17.046,555.166,34.9131,-0.320411,-0.012668,-0.549974,12167.5,3,115.31,114.994,117.443,117.443,0.0130397,0.32,0,-0.000921956,1
17.068,555.936,35.0444,-0.260579,-0.0141376,-0.549334,11664.4,3,115.876,115.576,112.73,112.73,0.0281442,0.92,0,-0.000694158,1
17.09,556.709,35.2019,-0.196817,-0.0155919,-0.548265,12245.7,3,116.255,115.952,118.202,118.202,0.017383,0.32,0,-0.000538345,1
17.112,557.485,35.3306,-0.166835,-0.0172313,-0.54682,11753.3,3,116.841,116.514,113.583,113.583,0.0087754,0.92,0,-0.00041228,1
17.134,558.264,35.4886,-0.142277,-0.018389,-0.545067,12331.9,3,117.18,116.948,119.038,119.038,-0.0200838,0.32,0,-0.000222871,1
17.156,559.047,35.615,-0.134783,-0.018566,-0.543148,11847.7,3,117.641,117.625,114.494,114.494,0.0111928,0.92,0,7.23024e-05,1
17.178,559.832,35.7714,-0.0779281,-0.0185149,-0.5411,12432.9,3,117.998,118.008,120.013,120.013,-0.00169409,0.32,0,0.000330833,1
17.2,560.62,35.8989,-0.0604725,-0.0187066,-0.538913,11938.1,3,118.58,118.559,115.369,115.369,0.0123663,0.92,0,0.000561685,1
17.222,561.412,36.0564,-0.0333967,-0.019079,-0.536591,12514.4,3,118.98,118.908,120.803,120.803,0.0289135,0.32,0,0.00076459,1
17.244,562.207,36.1811,-0.0151171,-0.0203183,-0.534093,12027.4,3,119.624,119.376,116.229,116.229,0.0420575,0.92,0,0.000802414,1
17.266,563.004,36.3378,-0.0157192,-0.0225599,-0.531314,12601.8,3,120.092,119.636,121.649,121.649,0.0409375,0.32,0,0.000628246,1
17.288,563.805,36.4603,-0.0398642,-0.0255302,-0.528226,12119.7,3,120.722,120.122,117.119,117.119,-0.00477955,0.92,0,0.000359288,1
17.31,564.608,36.6161,-0.0919197,-0.0274327,-0.524944,12698,3,120.986,120.61,122.577,122.577,-0.0186272,0.32,0,0.000239269,1
17.332,565.416,36.7392,-0.100197,-0.0276721,-0.521584,12210.6,3,121.374,121.337,117.999,117.999,-0.0133317,0.92,0,0.000319128,1
17.354,566.225,36.8939,-0.0683131,-0.0270007,-0.518197,12794.6,3,121.646,121.795,123.511,123.511,-0.0269135,0.32,0,0.000481514,1
17.376,567.038,37.0169,-0.0455731,-0.0257304,-0.514818,12301.9,3,122.13,122.416,118.882,118.882,0.0184642,0.92,0,0.000740452,1
17.398,567.853,37.0222,0.0158487,-0.0251358,-0.511413,10106.2,4,122.385,122.499,117.514,117.597,0.0350594,0.973705,0,0.000892798,1
17.42,568.667,36.9842,0.0362836,-0.0262745,-0.507835,10108.6,4,122.474,122.225,117.559,117.273,0.00662209,0.995033,0,0.000751362,1
17.442,569.48,36.9475,-0.00339656,-0.0277289,-0.504134,12144.8,3,122.381,122.086,117.449,117.157,-0.0274892,0.92,0,0.000517146,1
17.464,570.292,36.91,-0.0412756,-0.0276611,-0.50049,12135.3,3,122.09,122.126,117.149,117.21,-0.027165,0.92,0,0.000479803,1
17.486,571.103,36.8717,-0.0237767,-0.0261634,-0.496953,12100.3,3,121.826,122.144,116.727,117.122,-0.0430756,0.92,0,0.000642818,1
17.508,571.915,36.9947,0.00167592,-0.0235923,-0.493609,12833.9,3,121.815,122.373,123.873,123.873,-0.00389106,0.32,0,0.000951957,1
17.53,572.73,37.1183,0.06865,-0.021458,-0.490395,12336.4,3,122.394,122.841,119.221,119.221,0.0240817,0.92,0,0.00117006,1
17.552,573.547,37.1233,0.0959597,-0.0213063,-0.487171,10133.5,4,122.76,122.795,117.883,117.861,0.0516354,0.961273,0,0.00101894,1
17.574,574.363,37.0847,0.0910811,-0.0232833,-0.483809,10135.8,4,122.892,122.472,117.978,117.491,0.0624732,0.953145,0,0.000705482,1
17.596,575.178,37.0472,0.0468547,-0.0270646,-0.480176,9901.56,4,122.957,122.16,118.083,117.257,0.00979237,0.992656,0,0.000157625,1
17.618,575.994,37.1728,-0.0546733,-0.0303977,-0.476315,10417.2,4,123.026,122.358,123.711,123.711,-0.0415482,0.368839,0,-0.000379456,1
17.64,576.813,37.2847,-0.119931,-0.0309604,-0.472465,10087.5,4,123.214,123.121,119.891,119.891,-0.0305789,0.977066,0,-0.000603764,1
17.662,577.635,37.4275,-0.0847808,-0.0293959,-0.468695,10456.3,4,123.35,123.679,124.188,124.188,-0.03697,0.972272,0,-0.00058444,1
17.684,578.46,37.6317,-0.0383508,-0.0270365,-0.465009,10531.1,4,123.866,124.379,125.118,125.118,-0.0477437,0.964192,0,-0.000473253,1
17.706,579.29,37.8406,0.00808217,-0.0239146,-0.461513,10569.8,4,124.448,125.125,125.59,125.59,-0.0374335,0.971925,0,-0.000348049,1
17.728,580.125,38.05,0.0663656,-0.0205939,-0.458243,10616,4,125.109,125.832,126.129,126.129,-0.0069306,0.994802,0,-0.000225028,1
17.75,580.964,38.2606,0.121433,-0.0182737,-0.455151,10686.1,4,125.896,126.423,126.955,126.955,0.0306003,0.97705,0,-0.000182431,1
17.772,581.808,38.4703,0.148256,-0.0180333,-0.452091,10733.6,4,126.794,126.9,127.523,127.523,0.0620953,0.953429,0,-0.000376192,1
